workerid,age,gender,race,region,regionComments,verification_1,verification_2,stimulus1,stimulus2,speaker,sentence,intonation,context_condition,answer,certainty,comment
A10O5YR01H865K,age=1,gend=2,eth=3,Midwest,no,ok go out and play,uh please don't have broken another glass,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=5,
A2BNOEYZ3VRW2R,age=5,gend=1,eth=3,washington dc,please be aware the race and ethnicity are not the same thing. thank you.,Please don't have broken another glass.,Okay go out and play.,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=5,
A2BNOEYZ3VRW2R,age=5,gend=1,eth=3,washington dc,please be aware the race and ethnicity are not the same thing. thank you.,Have a nice trip.,id,kevin-trip-hlevel,kevin-trip-hfall,kevin,trip,hfall,HLEVEL,response=hlevel,response=5,
A2BNOEYZ3VRW2R,age=5,gend=1,eth=3,washington dc,please be aware the race and ethnicity are not the same thing. thank you.,Get well soon.,id,kate-well-hlevel,kate-well-lfall,kate,well,lfall,HLEVEL,response=hlevel,response=5,
A2BNOEYZ3VRW2R,age=5,gend=1,eth=3,washington dc,please be aware the race and ethnicity are not the same thing. thank you.,don't forget your lunchbox,id,alex-lunchbox-hlevel,alex-lunchbox-hfall,alex,lunchbox,hfall,HLEVEL,response=hlevel,response=5,
A2BNOEYZ3VRW2R,age=5,gend=1,eth=3,washington dc,please be aware the race and ethnicity are not the same thing. thank you.,Have fun at the party.,id,alex-party-hlevel,alex-party-hfall,alex,party,hfall,HFALL,response=lfall,response=5,
A2BNOEYZ3VRW2R,age=5,gend=1,eth=3,washington dc,please be aware the race and ethnicity are not the same thing. thank you.,Yes I'm leaving for Cancun in a week.,Do you have questions about your test results?,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=lfall,response=5,
A2BNOEYZ3VRW2R,age=5,gend=1,eth=3,washington dc,please be aware the race and ethnicity are not the same thing. thank you.,Remember to feed the cats.,id,bonnie-cats-hlevel,bonnie-cats-lfall,bonnie,cats,lfall,LFALL,response=lfall,response=5,
A2BNOEYZ3VRW2R,age=5,gend=1,eth=3,washington dc,please be aware the race and ethnicity are not the same thing. thank you.,Take a cookie.,id,kate-cookie-hlevel,kate-cookie-hfall,kate,cookie,hfall,HFALL,response=lfall,response=5,
A23FORY3OU7Y7B,age=1,gend=1,eth=3,West coast/California,None,Have fun at the party.,Have fun at the party!,kate-party-hlevel,kate-party-lfall,kate,party,lfall,HLEVEL,response=hlevel,response=5,
A23FORY3OU7Y7B,age=1,gend=1,eth=3,West coast/California,None,Get well soon,id,alex-well-hlevel,alex-well-lfall,alex,well,lfall,LFALL,response=hlevel,response=4,
A23FORY3OU7Y7B,age=1,gend=1,eth=3,West coast/California,None,Remember to feed the cats,id,alex-cats-hlevel,alex-cats-lfall,alex,cats,lfall,HLEVEL,response=hlevel,response=5,
A23FORY3OU7Y7B,age=1,gend=1,eth=3,West coast/California,None,Ugh please don't have broken another glass,OK go out and play,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=5,
A23FORY3OU7Y7B,age=1,gend=1,eth=3,West coast/California,None,Take these pills for a week,id,alex-pills-hlevel,alex-pills-lfall,alex,pills,lfall,LFALL,response=lfall,response=5,
A23FORY3OU7Y7B,age=1,gend=1,eth=3,West coast/California,None,Yes I leave for Cancun in a week,Do you have questions about your test results?,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=lfall,response=5,
A23FORY3OU7Y7B,age=1,gend=1,eth=3,West coast/California,None,Don't forget your lunch box,id,kate-lunchbox-hlevel,kate-lunchbox-hfall,kate,lunchbox,hfall,LFALL,response=hlevel,response=4,
A23FORY3OU7Y7B,age=1,gend=1,eth=3,West coast/California,None,Enjoy your dinner,id,bonnie-dinner-hlevel,bonnie-dinner-lfall,bonnie,dinner,lfall,HLEVEL,response=hlevel,response=5,
AEMQTBRPPWJTC,age=4,gend=1,eth=3,Midwest,no,Please don't have broken another glass,sigh ok go out and play,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=5,no
AEMQTBRPPWJTC,age=4,gend=1,eth=3,Midwest,no,Get well soon,id,alex-well-hlevel,alex-well-lfall,alex,well,lfall,HLEVEL,response=hlevel,response=5,
AEMQTBRPPWJTC,age=4,gend=1,eth=3,Midwest,no,Enjoy the movie,id,kate-movie-hlevel,kate-movie-lfall,kate,movie,lfall,HLEVEL,response=hlevel,response=5,
AEMQTBRPPWJTC,age=4,gend=1,eth=3,Midwest,no,Don't forget your lunchbox,id,kate-lunchbox-hlevel,kate-lunchbox-hfall,kate,lunchbox,hfall,HLEVEL,response=hlevel,response=5,
AEMQTBRPPWJTC,age=4,gend=1,eth=3,Midwest,no,avoid the highway,id,kevin-highway-hlevel,kevin-highway-lfall,kevin,highway,lfall,LFALL,response=lfall,response=5,
AEMQTBRPPWJTC,age=4,gend=1,eth=3,Midwest,no,Have fun at the party,id,kate-party-hlevel,kate-party-lfall,kate,party,lfall,HFALL,response=hlevel,response=5,
AEMQTBRPPWJTC,age=4,gend=1,eth=3,Midwest,no,Remember to feed the cats,id,alex-cats-hlevel,alex-cats-lfall,alex,cats,lfall,LFALL,response=lfall,response=5,
AEMQTBRPPWJTC,age=4,gend=1,eth=3,Midwest,no,Yes I am leaving for Cancun in a week,Do you have questions about your test results?,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=lfall,response=5,
A3UUH3632AI3ZX,age=2,gend=1,eth=3,arizona,,get well soon,id,kate-well-hlevel,kate-well-lfall,kate,well,lfall,HLEVEL,response=hlevel,response=5,
A3UUH3632AI3ZX,age=2,gend=1,eth=3,arizona,,have a nice trip,id,kevin-trip-hlevel,kevin-trip-hfall,kevin,trip,hfall,HLEVEL,response=hlevel,response=5,
A3UUH3632AI3ZX,age=2,gend=1,eth=3,arizona,,have fun at the party,id,alex-party-hlevel,alex-party-hfall,alex,party,hfall,HFALL,response=hlevel,response=5,
A3UUH3632AI3ZX,age=2,gend=1,eth=3,arizona,,do you have questions about your test results,yes i'm leaving for cancun in a week,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=lfall,response=5,
A3UUH3632AI3ZX,age=2,gend=1,eth=3,arizona,,take a cookie,id,kate-cookie-hlevel,kate-cookie-hfall,kate,cookie,hfall,HFALL,response=lfall,response=5,
A3UUH3632AI3ZX,age=2,gend=1,eth=3,arizona,,remember to feed the cats,id,bonnie-cats-hlevel,bonnie-cats-lfall,bonnie,cats,lfall,LFALL,response=lfall,response=5,
A3UUH3632AI3ZX,age=2,gend=1,eth=3,arizona,,don't forget your lunch box,id,alex-lunchbox-hlevel,alex-lunchbox-hfall,alex,lunchbox,hfall,HLEVEL,response=hlevel,response=5,
A3UUH3632AI3ZX,age=2,gend=1,eth=3,arizona,,okay go out and play,ah please don't have broken another glass,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=5,
A22051NK9RQ4FV,age=2,gend=1,eth=1,Northeast,no,Remember to feed the cats,id,alex-cats-hlevel,alex-cats-lfall,alex,cats,lfall,LFALL,response=hlevel,response=4,
A22051NK9RQ4FV,age=2,gend=1,eth=1,Northeast,no,Get well soon,id,alex-well-hlevel,alex-well-lfall,alex,well,lfall,HLEVEL,response=hlevel,response=5,
A22051NK9RQ4FV,age=2,gend=1,eth=1,Northeast,no,Yes I'm leaving for Cancun in a week,You have questions about your test results?,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=lfall,response=5,
A22051NK9RQ4FV,age=2,gend=1,eth=1,Northeast,no,Enjoy the movie,id,kate-movie-hlevel,kate-movie-lfall,kate,movie,lfall,HLEVEL,response=hlevel,response=5,
A22051NK9RQ4FV,age=2,gend=1,eth=1,Northeast,no,Don't forget your lunch box,id,kate-lunchbox-hlevel,kate-lunchbox-hfall,kate,lunchbox,hfall,HLEVEL,response=hlevel,response=5,
A22051NK9RQ4FV,age=2,gend=1,eth=1,Northeast,no,Ugh please don't have broken another glass,sigh Ok go out and play,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=5,
A22051NK9RQ4FV,age=2,gend=1,eth=1,Northeast,no,Avoid the highway,id,kevin-highway-hlevel,kevin-highway-lfall,kevin,highway,lfall,LFALL,response=lfall,response=4,
A22051NK9RQ4FV,age=2,gend=1,eth=1,Northeast,no,Have fun at the party,id,kate-party-hlevel,kate-party-lfall,kate,party,lfall,HFALL,response=lfall,response=4,
A25RRLJ47BIOAT,age=1,gend=1,eth=2,California,,Yes I am leaving for Cancun in a week.,Do you have questions about your test results?,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=lfall,response=5,
A25RRLJ47BIOAT,age=1,gend=1,eth=2,California,,Don't forget your lunch box!,ID,kate-lunchbox-hlevel,kate-lunchbox-hfall,kate,lunchbox,hfall,LFALL,response=hlevel,response=5,
A25RRLJ47BIOAT,age=1,gend=1,eth=2,California,,Enjoy your dinner,id,bonnie-dinner-hlevel,bonnie-dinner-lfall,bonnie,dinner,lfall,HLEVEL,response=hlevel,response=4,
A25RRLJ47BIOAT,age=1,gend=1,eth=2,California,,Take these pills for a week,id,alex-pills-hlevel,alex-pills-lfall,alex,pills,lfall,LFALL,response=lfall,response=5,
A25RRLJ47BIOAT,age=1,gend=1,eth=2,California,,Remember to feed the cats,id,alex-cats-hlevel,alex-cats-lfall,alex,cats,lfall,HLEVEL,response=hlevel,response=5,
A25RRLJ47BIOAT,age=1,gend=1,eth=2,California,,Please don't have broken another glass.,Okay go out and play.,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=5,
A25RRLJ47BIOAT,age=1,gend=1,eth=2,California,,Get well soon,id,alex-well-hlevel,alex-well-lfall,alex,well,lfall,LFALL,response=hlevel,response=5,
A25RRLJ47BIOAT,age=1,gend=1,eth=2,California,,Have fun at the party,id,kate-party-hlevel,kate-party-lfall,kate,party,lfall,HLEVEL,response=hlevel,response=5,
A16184N1RO5OJV,age=2,gend=1,eth=2,Florida,Thanks,Oh please don't have broken another class,huh.. ok go out and play,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=5,
A16184N1RO5OJV,age=2,gend=1,eth=2,Florida,Thanks,Get well soon,Get well soon,alex-well-hlevel,alex-well-lfall,alex,well,lfall,HLEVEL,response=hlevel,response=4,
A16184N1RO5OJV,age=2,gend=1,eth=2,Florida,Thanks,Have fun at the party,Have fun at the party,kate-party-hlevel,kate-party-lfall,kate,party,lfall,HFALL,response=lfall,response=4,
A16184N1RO5OJV,age=2,gend=1,eth=2,Florida,Thanks,Don't forget your lunch box,Don't forget your lunch box,kate-lunchbox-hlevel,kate-lunchbox-hfall,kate,lunchbox,hfall,HLEVEL,response=hlevel,response=4,
A16184N1RO5OJV,age=2,gend=1,eth=2,Florida,Thanks,Remember to feed the cat,Remember to feed the cat,alex-cats-hlevel,alex-cats-lfall,alex,cats,lfall,LFALL,response=lfall,response=4,
A16184N1RO5OJV,age=2,gend=1,eth=2,Florida,Thanks,Enjoy the movie,Enjoy the movie,kate-movie-hlevel,kate-movie-lfall,kate,movie,lfall,HLEVEL,response=hlevel,response=4,
A16184N1RO5OJV,age=2,gend=1,eth=2,Florida,Thanks,Avoid the highway,Avoid the highway,kevin-highway-hlevel,kevin-highway-lfall,kevin,highway,lfall,LFALL,response=lfall,response=4,
A16184N1RO5OJV,age=2,gend=1,eth=2,Florida,Thanks,Do you have questions about your test result?,Yes. I'm leaving for Cancun in a week,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=lfall,response=5,
A3J55BJGV95JKH,age=3,gend=1,eth=3,OKLAHOMA,,AVOID THE HIGHWAY,ID,kevin-highway-hlevel,kevin-highway-lfall,kevin,highway,lfall,LFALL,response=lfall,response=5,
A3J55BJGV95JKH,age=3,gend=1,eth=3,OKLAHOMA,,YES I AM LEAVING FOR CANCUN IN A WEEK,DO YOU HAVE QUESTIONS ABOUT YOUR TEST RESULTS,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=lfall,response=5,
A3J55BJGV95JKH,age=3,gend=1,eth=3,OKLAHOMA,,GET WELL SOON,ID,alex-well-hlevel,alex-well-lfall,alex,well,lfall,HLEVEL,response=hlevel,response=4,
A3J55BJGV95JKH,age=3,gend=1,eth=3,OKLAHOMA,,PLEASE DONT HAVE BROKEN ANOTHER GLASS,OKAY GO OUT AND PLAY,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=5,
A3J55BJGV95JKH,age=3,gend=1,eth=3,OKLAHOMA,,HAVE FUN AT THE PARTY,ID,kate-party-hlevel,kate-party-lfall,kate,party,lfall,HFALL,response=lfall,response=4,
A3J55BJGV95JKH,age=3,gend=1,eth=3,OKLAHOMA,,ENJOY THE MOVIE,ID,kate-movie-hlevel,kate-movie-lfall,kate,movie,lfall,HLEVEL,response=hlevel,response=4,
A3J55BJGV95JKH,age=3,gend=1,eth=3,OKLAHOMA,,REMEMBER TO FEED THE CATS,ID,alex-cats-hlevel,alex-cats-lfall,alex,cats,lfall,LFALL,response=lfall,response=4,
A3J55BJGV95JKH,age=3,gend=1,eth=3,OKLAHOMA,,DONT FORGET YOUR LUNCHBOX,ID,kate-lunchbox-hlevel,kate-lunchbox-hfall,kate,lunchbox,hfall,HLEVEL,response=hlevel,response=4,
A19L8SNH73AX1Z,age=4,gend=1,eth=3,West,,Have fun at the party,id,kate-party-hlevel,kate-party-lfall,kate,party,lfall,HFALL,response=lfall,response=3,
A19L8SNH73AX1Z,age=4,gend=1,eth=3,West,,remember to feed the cats,id,alex-cats-hlevel,alex-cats-lfall,alex,cats,lfall,LFALL,response=hlevel,response=4,
A19L8SNH73AX1Z,age=4,gend=1,eth=3,West,,don't forget your lunch box,id,kate-lunchbox-hlevel,kate-lunchbox-hfall,kate,lunchbox,hfall,HLEVEL,response=hlevel,response=5,
A19L8SNH73AX1Z,age=4,gend=1,eth=3,West,,avoid the highway,id,kevin-highway-hlevel,kevin-highway-lfall,kevin,highway,lfall,LFALL,response=lfall,response=3,
A19L8SNH73AX1Z,age=4,gend=1,eth=3,West,,get well soon,id,alex-well-hlevel,alex-well-lfall,alex,well,lfall,HLEVEL,response=hlevel,response=4,
A19L8SNH73AX1Z,age=4,gend=1,eth=3,West,,ok go out and play,aww please don't have broken another glass,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=4,
A19L8SNH73AX1Z,age=4,gend=1,eth=3,West,,yes I am leaving for Cancun in a week,Do you have questions about your test results,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=lfall,response=5,
A19L8SNH73AX1Z,age=4,gend=1,eth=3,West,,enjoy the movie,id,kate-movie-hlevel,kate-movie-lfall,kate,movie,lfall,HLEVEL,response=hlevel,response=4,
AT7H2DQK5U6V2,age=1,gend=2,eth=4,South,No.,Enjoy the movie.,id,kate-movie-hlevel,kate-movie-lfall,kate,movie,lfall,HLEVEL,response=hlevel,response=5,
AT7H2DQK5U6V2,age=1,gend=2,eth=4,South,No.,Get well soon.,id,alex-well-hlevel,alex-well-lfall,alex,well,lfall,HLEVEL,response=hlevel,response=5,
AT7H2DQK5U6V2,age=1,gend=2,eth=4,South,No.,Please don't have broken another glass.,Okay go out and play.,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=5,
AT7H2DQK5U6V2,age=1,gend=2,eth=4,South,No.,Avoid the highway.,id,kevin-highway-hlevel,kevin-highway-lfall,kevin,highway,lfall,LFALL,response=lfall,response=5,
AT7H2DQK5U6V2,age=1,gend=2,eth=4,South,No.,Have fun at the party.,id,kate-party-hlevel,kate-party-lfall,kate,party,lfall,HFALL,response=hlevel,response=5,
AT7H2DQK5U6V2,age=1,gend=2,eth=4,South,No.,Don't forget your lunchbox.,id,kate-lunchbox-hlevel,kate-lunchbox-hfall,kate,lunchbox,hfall,HLEVEL,response=hlevel,response=5,
AT7H2DQK5U6V2,age=1,gend=2,eth=4,South,No.,Remember to feed the cats.,id,alex-cats-hlevel,alex-cats-lfall,alex,cats,lfall,LFALL,response=lfall,response=5,
AT7H2DQK5U6V2,age=1,gend=2,eth=4,South,No.,Yes we leave for Cancun in a week.,Do you have questions about your test results?,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=lfall,response=5,
A20HITED8LB7O5,age=2,gend=1,eth=1,texas,,Okay go out and play,Please dont have broken another glass,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=5,
A20HITED8LB7O5,age=2,gend=1,eth=1,texas,,Dont forget your lunchbox,id,alex-lunchbox-hlevel,alex-lunchbox-hfall,alex,lunchbox,hfall,HLEVEL,response=lfall,response=5,
A20HITED8LB7O5,age=2,gend=1,eth=1,texas,,Get well soon,id,kate-well-hlevel,kate-well-lfall,kate,well,lfall,HLEVEL,response=hlevel,response=5,
A20HITED8LB7O5,age=2,gend=1,eth=1,texas,,Have a nice trip,id,kevin-trip-hlevel,kevin-trip-hfall,kevin,trip,hfall,HLEVEL,response=hlevel,response=5,
A20HITED8LB7O5,age=2,gend=1,eth=1,texas,,Have fun at the party,id,alex-party-hlevel,alex-party-hfall,alex,party,hfall,HFALL,response=hlevel,response=4,
A20HITED8LB7O5,age=2,gend=1,eth=1,texas,,Take a cookie,id,kate-cookie-hlevel,kate-cookie-hfall,kate,cookie,hfall,HFALL,response=lfall,response=4,
A20HITED8LB7O5,age=2,gend=1,eth=1,texas,,Remember to feed the cats,id,bonnie-cats-hlevel,bonnie-cats-lfall,bonnie,cats,lfall,LFALL,response=lfall,response=5,
A20HITED8LB7O5,age=2,gend=1,eth=1,texas,,Yes I am leaving for Cancun in a week,Do you have questions about your test results.,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=lfall,response=5,
A2SFOTEAHJPU7B,age=1,gend=1,eth=3,Colorado,,Take a cookie.,id,kate-cookie-hlevel,kate-cookie-hfall,kate,cookie,hfall,HFALL,response=lfall,response=5,
A2SFOTEAHJPU7B,age=1,gend=1,eth=3,Colorado,,Have fun at the party.,id,alex-party-hlevel,alex-party-hfall,alex,party,hfall,HFALL,response=lfall,response=4,
A2SFOTEAHJPU7B,age=1,gend=1,eth=3,Colorado,,Do you have questions about your test results?,Yes I leave for cancun in a week.,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=lfall,response=5,
A2SFOTEAHJPU7B,age=1,gend=1,eth=3,Colorado,,Please don't have broken another glass.,Okay go out and play.,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=5,
A2SFOTEAHJPU7B,age=1,gend=1,eth=3,Colorado,,Don't forget your lunchbox.,id,alex-lunchbox-hlevel,alex-lunchbox-hfall,alex,lunchbox,hfall,HLEVEL,response=hlevel,response=3,
A2SFOTEAHJPU7B,age=1,gend=1,eth=3,Colorado,,Have a nice trip.,id,kevin-trip-hlevel,kevin-trip-hfall,kevin,trip,hfall,HLEVEL,response=hlevel,response=2,
A2SFOTEAHJPU7B,age=1,gend=1,eth=3,Colorado,,Get well soon.,id,kate-well-hlevel,kate-well-lfall,kate,well,lfall,HLEVEL,response=hlevel,response=4,
A2SFOTEAHJPU7B,age=1,gend=1,eth=3,Colorado,,Remember to feed the cats.,id,bonnie-cats-hlevel,bonnie-cats-lfall,bonnie,cats,lfall,LFALL,response=lfall,response=4,
A1UXUW0HK67S6C,age=1,gend=2,eth=3,California,,Have fun at the party.,id,alex-party-hlevel,alex-party-hfall,alex,party,hfall,HLEVEL,response=lfall,response=4,
A1UXUW0HK67S6C,age=1,gend=2,eth=3,California,,Do you have questions about your test results,Yes I'm leaving for Cancun in a week,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=lfall,response=5,
A1UXUW0HK67S6C,age=1,gend=2,eth=3,California,,Don't forget your lunch box,id,alex-lunchbox-hlevel,alex-lunchbox-hfall,alex,lunchbox,hfall,LFALL,response=hlevel,response=5,
A1UXUW0HK67S6C,age=1,gend=2,eth=3,California,,Get well soon,id,kate-well-hlevel,kate-well-lfall,kate,well,lfall,LFALL,response=hlevel,response=5,
A1UXUW0HK67S6C,age=1,gend=2,eth=3,California,,Remember to feed the cats,id,bonnie-cats-hlevel,bonnie-cats-lfall,bonnie,cats,lfall,HLEVEL,response=hlevel,response=4,
A1UXUW0HK67S6C,age=1,gend=2,eth=3,California,,Good luck with the test,id,alex-test-hlevel,alex-test-lfall,alex,test,lfall,HLEVEL,response=hlevel,response=4,
A1UXUW0HK67S6C,age=1,gend=2,eth=3,California,,Hand in the assignment by noon,id,judy-assignment-hlevel,judy-assignment-lfall,judy,assignment,lfall,LFALL,response=hlevel,response=4,
A1UXUW0HK67S6C,age=1,gend=2,eth=3,California,,Ok go out and play,Please don't have broken another glass,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=5,
A16SR2HQIWRFD6,age=1,gend=2,eth=4,California,n/a,enjoy the movie,id,kate-movie-hlevel,kate-movie-lfall,kate,movie,lfall,HLEVEL,response=hlevel,response=5,
A16SR2HQIWRFD6,age=1,gend=2,eth=4,California,n/a,yes I leave for Cancun in a week,do you have questions about your test results?,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=lfall,response=5,
A16SR2HQIWRFD6,age=1,gend=2,eth=4,California,n/a,okay go out and play,uh please don't have broken another glass,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=5,
A16SR2HQIWRFD6,age=1,gend=2,eth=4,California,n/a,get well soon,id,alex-well-hlevel,alex-well-lfall,alex,well,lfall,HLEVEL,response=hlevel,response=5,
A16SR2HQIWRFD6,age=1,gend=2,eth=4,California,n/a,have fun at the party,id,kate-party-hlevel,kate-party-lfall,kate,party,lfall,HFALL,response=hlevel,response=5,
A16SR2HQIWRFD6,age=1,gend=2,eth=4,California,n/a,avoid the highway,id,kevin-highway-hlevel,kevin-highway-lfall,kevin,highway,lfall,LFALL,response=lfall,response=5,
A16SR2HQIWRFD6,age=1,gend=2,eth=4,California,n/a,remember to feed the cats,id,alex-cats-hlevel,alex-cats-lfall,alex,cats,lfall,LFALL,response=lfall,response=4,
A16SR2HQIWRFD6,age=1,gend=2,eth=4,California,n/a,don't forget your lunch box,id,kate-lunchbox-hlevel,kate-lunchbox-hfall,kate,lunchbox,hfall,HLEVEL,response=hlevel,response=3,
